login,user_url,html_url,repos_url,followers,total_stars,total_forks,total_watchers,languages,repo_count,label
theRocket,https://api.github.com/users/theRocket,https://github.com/theRocket,https://api.github.com/users/theRocket/repos,18,21,5,21,"{'Java', 'Python', 'TypeScript', 'Ruby', 'Kotlin', 'JavaScript'}",30,1
koos,https://api.github.com/users/koos,https://github.com/koos,https://api.github.com/users/koos/repos,79,31,8,31,"{'Ruby', 'HTML', 'CSS', 'JavaScript'}",30,0
arondeparon,https://api.github.com/users/arondeparon,https://github.com/arondeparon,https://api.github.com/users/arondeparon/repos,28,40,5,40,"{'CSS', 'Python', 'TypeScript', 'PHP', 'Ruby', 'Shell', 'CoffeeScript', 'JavaScript'}",30,0
jolly-zz,https://api.github.com/users/jolly-zz,https://github.com/jolly-zz,https://api.github.com/users/jolly-zz/repos,3,0,0,0,set(),1,1
marivb,https://api.github.com/users/marivb,https://github.com/marivb,https://api.github.com/users/marivb/repos,23,0,0,0,"{'Java', 'Haskell', 'Ruby', 'Shell'}",9,1
chriseidhof,https://api.github.com/users/chriseidhof,https://github.com/chriseidhof,https://api.github.com/users/chriseidhof/repos,2303,214,72,214,"{'Swift', 'HTML', 'C', 'Python', 'Haskell', 'Ruby', 'JavaScript', 'Objective-C'}",30,0
crohr,https://api.github.com/users/crohr,https://github.com/crohr,https://api.github.com/users/crohr/repos,120,31,3,31,"{'C', 'CSS', 'Ruby', 'Shell', 'JavaScript', 'CoffeeScript', 'Go'}",30,0
j4mie,https://api.github.com/users/j4mie,https://github.com/j4mie,https://api.github.com/users/j4mie/repos,383,2446,445,2446,"{'HTML', 'CSS', 'Objective-C', 'VimL', 'PHP', 'JavaScript', 'Python'}",30,0
JBrady,https://api.github.com/users/JBrady,https://github.com/JBrady,https://api.github.com/users/JBrady/repos,25,1,0,1,"{'HTML', 'CSS', 'Python', 'TypeScript', 'Ruby', 'JavaScript'}",28,1
benoist,https://api.github.com/users/benoist,https://github.com/benoist,https://api.github.com/users/benoist/repos,43,60,7,60,"{'Java', 'Crystal', 'Ruby', 'Shell', 'Go', 'Rust', 'JavaScript'}",30,0
roman,https://api.github.com/users/roman,https://github.com/roman,https://api.github.com/users/roman/repos,143,89,28,89,"{'Java', 'CSS', 'Emacs Lisp', 'Haskell', 'VimL', 'Ruby', 'Shell', 'Clojure', 'Elm', 'JavaScript'}",30,0
thilo,https://api.github.com/users/thilo,https://github.com/thilo,https://api.github.com/users/thilo/repos,56,52,5,52,"{'CSS', 'Ruby', 'JavaScript', 'Python'}",30,0
llimllib,https://api.github.com/users/llimllib,https://github.com/llimllib,https://api.github.com/users/llimllib/repos,371,794,243,794,"{'HTML', 'C', 'Jupyter Notebook', 'Shell', 'JavaScript', 'Go', 'Python'}",30,0
dreynolds,https://api.github.com/users/dreynolds,https://github.com/dreynolds,https://api.github.com/users/dreynolds/repos,14,7,8,7,"{'Dockerfile', 'HTML', 'Objective-C', 'Python'}",19,1
icrowley,https://api.github.com/users/icrowley,https://github.com/icrowley,https://api.github.com/users/icrowley/repos,21,596,81,596,"{'C++', 'Ruby', 'JavaScript', 'Go'}",10,0
jcarver,https://api.github.com/users/jcarver,https://github.com/jcarver,https://api.github.com/users/jcarver/repos,3,1,8,1,{'Ruby'},1,1
payingattention,https://api.github.com/users/payingattention,https://github.com/payingattention,https://api.github.com/users/payingattention/repos,16,13,4,13,"{'HTML', 'C', 'CSS', 'PHP', 'Ruby', 'C++', 'JavaScript', 'CoffeeScript', 'Python'}",30,1
gnrfan,https://api.github.com/users/gnrfan,https://github.com/gnrfan,https://api.github.com/users/gnrfan/repos,69,47,42,47,"{'HTML', 'C', 'Python', 'PHP', 'Ruby', 'JavaScript'}",30,0
svlasov,https://api.github.com/users/svlasov,https://github.com/svlasov,https://api.github.com/users/svlasov/repos,32,0,0,0,"{'Shell', 'Jupyter Notebook', 'Python'}",19,1
kraudio,https://api.github.com/users/kraudio,https://github.com/kraudio,https://api.github.com/users/kraudio/repos,10,4,1,4,"{'Ruby', 'Python'}",4,1
Illydth,https://api.github.com/users/Illydth,https://github.com/Illydth,https://api.github.com/users/Illydth/repos,5,15,5,15,"{'PHP', 'Shell', 'HCL'}",7,1
mfilipe,https://api.github.com/users/mfilipe,https://github.com/mfilipe,https://api.github.com/users/mfilipe/repos,12,2,1,2,"{'CSS', 'C++', 'Ruby', 'Shell', 'Dockerfile', 'Python'}",14,1
javan,https://api.github.com/users/javan,https://github.com/javan,https://api.github.com/users/javan/repos,991,647,70,647,"{'HTML', 'C++', 'Ruby', 'CoffeeScript', 'JavaScript'}",30,0
k7lim,https://api.github.com/users/k7lim,https://github.com/k7lim,https://api.github.com/users/k7lim/repos,9,5,0,5,"{'Java', 'Jupyter Notebook', 'CSS', 'Ruby', 'Kotlin', 'JavaScript', 'Python'}",27,1
pbolger,https://api.github.com/users/pbolger,https://github.com/pbolger,https://api.github.com/users/pbolger/repos,3,2,0,2,"{'Perl', 'CSS', 'JavaScript', 'Python'}",8,1
Gubbi,https://api.github.com/users/Gubbi,https://github.com/Gubbi,https://api.github.com/users/Gubbi/repos,7,4,4,4,"{'CSS', 'ActionScript', 'PHP', 'Shell', 'JavaScript', 'Python'}",17,1
boticello,https://api.github.com/users/boticello,https://github.com/boticello,https://api.github.com/users/boticello/repos,58,3,0,3,"{'CSS', 'JavaScript'}",9,0
jschementi,https://api.github.com/users/jschementi,https://github.com/jschementi,https://api.github.com/users/jschementi/repos,110,150,41,150,"{'C#', 'Ruby', 'JavaScript', 'Python'}",30,0
solomon71,https://api.github.com/users/solomon71,https://github.com/solomon71,https://api.github.com/users/solomon71/repos,9,0,0,0,"{'Python', 'Elixir', 'JavaScript'}",13,1
gslin,https://api.github.com/users/gslin,https://github.com/gslin,https://api.github.com/users/gslin/repos,342,51,7,51,"{'Makefile', 'Shell', 'JavaScript', 'Perl', 'Vim Script', 'Python'}",30,0
harrisonpartch,https://api.github.com/users/harrisonpartch,https://github.com/harrisonpartch,https://api.github.com/users/harrisonpartch/repos,18,26,9,26,"{'Java', 'C++', 'Modula-2', 'C'}",19,1
botanicus,https://api.github.com/users/botanicus,https://github.com/botanicus,https://api.github.com/users/botanicus/repos,134,136,19,136,"{'Crystal', 'Ruby', 'HTML', 'JavaScript'}",30,0
turbana,https://api.github.com/users/turbana,https://github.com/turbana,https://api.github.com/users/turbana/repos,5,25,0,25,"{'C#', 'HTML', 'C', 'Emacs Lisp', 'Shell', 'Vim Script', 'Python'}",14,1
fstmarketing,https://api.github.com/users/fstmarketing,https://github.com/fstmarketing,https://api.github.com/users/fstmarketing/repos,4,2,0,2,{'Ruby'},1,1
nnunley,https://api.github.com/users/nnunley,https://github.com/nnunley,https://api.github.com/users/nnunley/repos,30,5,2,5,"{'Java', 'Smalltalk', 'Common Lisp', 'C++', 'Ruby', 'Shell', 'Parrot', 'Perl', 'Rust', 'JavaScript'}",27,1
kkung,https://api.github.com/users/kkung,https://github.com/kkung,https://api.github.com/users/kkung/repos,119,67,9,67,"{'Java', 'HTML', 'Python', 'Emacs Lisp', 'Objective-C', 'Scala', 'Ruby', 'Erlang', 'Go', 'JavaScript'}",30,0
matthew,https://api.github.com/users/matthew,https://github.com/matthew,https://api.github.com/users/matthew/repos,42,28,2,28,"{'Ruby', 'C', 'Go'}",4,0
karaaie,https://api.github.com/users/karaaie,https://github.com/karaaie,https://api.github.com/users/karaaie/repos,4,7,0,7,"{'C#', 'F#', 'Matlab', 'Ruby', 'Shell', 'Perl', 'Python'}",16,1
jackscott,https://api.github.com/users/jackscott,https://github.com/jackscott,https://api.github.com/users/jackscott/repos,23,5,25,5,"{'Common Lisp', 'SaltStack', 'Emacs Lisp', 'C++', 'Clojure', 'JavaScript', 'Perl', 'Python'}",30,1
kjhealy,https://api.github.com/users/kjhealy,https://github.com/kjhealy,https://api.github.com/users/kjhealy/repos,1115,113,61,113,"{'HTML', 'CSS', 'Jupyter Notebook', 'Emacs Lisp', 'TeX', 'R', 'JavaScript'}",30,0
teki,https://api.github.com/users/teki,https://github.com/teki,https://api.github.com/users/teki/repos,9,11,2,11,"{'HTML', 'C', 'Objective-C', 'Vim script', 'C++', 'JavaScript'}",14,1
baloi,https://api.github.com/users/baloi,https://github.com/baloi,https://api.github.com/users/baloi/repos,5,5,1,5,"{'HTML', 'C', 'Python', 'C++', 'Ruby', 'Shell', 'Go'}",30,1
jweiss,https://api.github.com/users/jweiss,https://github.com/jweiss,https://api.github.com/users/jweiss/repos,187,61,13,61,"{'Ruby', 'HTML', 'CSS'}",30,0
carllerche,https://api.github.com/users/carllerche,https://github.com/carllerche,https://api.github.com/users/carllerche/repos,2431,874,118,874,"{'Emacs Lisp', 'Rust', 'Ruby', 'Clojure'}",30,0
sesam,https://api.github.com/users/sesam,https://github.com/sesam,https://api.github.com/users/sesam/repos,69,4,4,4,"{'Java', 'HTML', 'C', 'Python', 'TypeScript', 'C++', 'Ruby', 'PHP', 'Shell', 'Dockerfile', 'JavaScript'}",30,0
sween,https://api.github.com/users/sween,https://github.com/sween,https://api.github.com/users/sween/repos,32,8,2,8,"{'XSLT', 'Java', 'C#', 'CSS', 'C', 'ObjectScript', 'Makefile', 'Objective-C', 'Visual Basic', 'Ruby', 'Shell', 'Perl', 'Python'}",30,1
du-song,https://api.github.com/users/du-song,https://github.com/du-song,https://api.github.com/users/du-song/repos,0,192,57,192,"{'C', 'Python', 'Lua', 'Objective-C', 'PHP', 'Ruby', 'Shell', 'JavaScript', 'Perl', 'Go'}",30,0
cerrus,https://api.github.com/users/cerrus,https://github.com/cerrus,https://api.github.com/users/cerrus/repos,4,0,0,0,{'C'},2,1
RSpace,https://api.github.com/users/RSpace,https://github.com/RSpace,https://api.github.com/users/RSpace/repos,42,112,20,112,"{'CSS', 'ActionScript', 'Ruby', 'JavaScript', 'Python'}",30,0
javierarce,https://api.github.com/users/javierarce,https://github.com/javierarce,https://api.github.com/users/javierarce/repos,249,334,31,334,"{'HTML', 'CSS', 'TypeScript', 'Ruby', 'JavaScript'}",30,0
housejester,https://api.github.com/users/housejester,https://github.com/housejester,https://api.github.com/users/housejester/repos,20,47,43,47,"{'Java', 'HTML', 'Groovy', 'Scala', 'Ruby', 'Shell', 'Go', 'CoffeeScript', 'JavaScript'}",22,0
gordon,https://api.github.com/users/gordon,https://github.com/gordon,https://api.github.com/users/gordon/repos,19,4,3,4,"{'HTML', 'C', 'Ruby', 'Go', 'Objective-C'}",16,1
futileohm,https://api.github.com/users/futileohm,https://github.com/futileohm,https://api.github.com/users/futileohm/repos,4,1,1,1,{'Lua'},1,1
blaxter,https://api.github.com/users/blaxter,https://github.com/blaxter,https://api.github.com/users/blaxter/repos,25,51,13,51,"{'Java', 'C', 'Python', 'Lua', 'VimL', 'PHP', 'Ruby', 'TeX', 'Perl', 'JavaScript'}",30,0
yong,https://api.github.com/users/yong,https://github.com/yong,https://api.github.com/users/yong/repos,58,174,26,174,"{'Java', 'C', 'TypeScript', 'PHP', 'C++', 'Ruby', 'JavaScript'}",19,0
jfine,https://api.github.com/users/jfine,https://github.com/jfine,https://api.github.com/users/jfine/repos,37,1,1,1,{'Ruby'},10,1
chewbranca,https://api.github.com/users/chewbranca,https://github.com/chewbranca,https://api.github.com/users/chewbranca/repos,77,25,7,25,"{'Scheme', 'CSS', 'Emacs Lisp', 'Ruby', 'Clojure', 'Erlang', 'JavaScript'}",30,0
lpgauth,https://api.github.com/users/lpgauth,https://github.com/lpgauth,https://api.github.com/users/lpgauth/repos,194,94,22,94,"{'C', 'C++', 'Ruby', 'Erlang', 'Perl', 'Dockerfile'}",30,0
WhiteMagic,https://api.github.com/users/WhiteMagic,https://github.com/WhiteMagic,https://api.github.com/users/WhiteMagic/repos,33,333,49,333,"{'C++', 'Shell', 'Python'}",8,0
ygauthier,https://api.github.com/users/ygauthier,https://github.com/ygauthier,https://api.github.com/users/ygauthier/repos,22,18,2,18,"{'Java', 'C', 'PHP', 'Ruby', 'Shell', 'JavaScript'}",30,1
nuance,https://api.github.com/users/nuance,https://github.com/nuance,https://api.github.com/users/nuance/repos,80,151,22,151,"{'Java', 'C', 'Emacs Lisp', 'Lua', 'Shell', 'Go', 'R', 'Python'}",30,0
ebeigarts,https://api.github.com/users/ebeigarts,https://github.com/ebeigarts,https://api.github.com/users/ebeigarts/repos,85,66,12,66,"{'HTML', 'Ruby', 'Shell', 'JavaScript', 'Dockerfile', 'Go'}",30,0
jacobat,https://api.github.com/users/jacobat,https://github.com/jacobat,https://api.github.com/users/jacobat/repos,38,18,3,18,"{'CSS', 'Python', 'Elixir', 'Lua', 'Ruby', 'Shell', 'Elm', 'Jsonnet', 'Go'}",30,1
akky,https://api.github.com/users/akky,https://github.com/akky,https://api.github.com/users/akky/repos,24,4,0,4,"{'HTML', 'PHP', 'Ruby', 'Shell', 'Dockerfile', 'JavaScript'}",30,1
tuper,https://api.github.com/users/tuper,https://github.com/tuper,https://api.github.com/users/tuper/repos,3,5,0,5,{'Ruby'},2,1
madadam,https://api.github.com/users/madadam,https://github.com/madadam,https://api.github.com/users/madadam/repos,24,42,19,42,"{'C#', 'Makefile', 'Lua', 'VimL', 'C++', 'Ruby', 'Shell', 'D', 'Rust', 'Python'}",30,0
marjan-georgiev,https://api.github.com/users/marjan-georgiev,https://github.com/marjan-georgiev,https://api.github.com/users/marjan-georgiev/repos,166,9,7,9,"{'Java', 'C#', 'TypeScript', 'Ruby', 'JavaScript'}",27,0
booch,https://api.github.com/users/booch,https://github.com/booch,https://api.github.com/users/booch/repos,72,23,7,23,"{'HTML', 'CSS', 'Haskell', 'Crystal', 'Ruby', 'Shell', 'JavaScript'}",30,0
AaronH,https://api.github.com/users/AaronH,https://github.com/AaronH,https://api.github.com/users/AaronH/repos,11,153,35,153,"{'Ruby', 'JavaScript', 'CSS', 'Objective-C'}",29,0
HerbCSO,https://api.github.com/users/HerbCSO,https://github.com/HerbCSO,https://api.github.com/users/HerbCSO/repos,7,3,0,3,"{'Java', 'VimL', 'Ruby', 'Shell', 'JavaScript'}",30,1
eac,https://api.github.com/users/eac,https://github.com/eac,https://api.github.com/users/eac/repos,29,60,51,60,"{'Python', 'Ruby', 'D', 'JavaScript', 'Go'}",29,0
viking,https://api.github.com/users/viking,https://github.com/viking,https://api.github.com/users/viking/repos,53,6,1,6,"{'C', 'Python', 'JavaScript', 'Arduino', 'Go'}",8,0
loops,https://api.github.com/users/loops,https://github.com/loops,https://api.github.com/users/loops/repos,5,29,0,29,"{'Scheme', 'HTML', 'CSS', 'C', 'Python', 'Makefile', 'Raku', 'Lua', 'VimL', 'Shell', 'Perl 6', 'JavaScript'}",30,1
wildbit,https://api.github.com/users/wildbit,https://github.com/wildbit,https://api.github.com/users/wildbit/repos,8,88,31,88,"{'Java', 'C#', 'HTML', 'CSS', 'C', 'TypeScript', 'Objective-C', 'PHP', 'Ruby', 'Clojure', 'JavaScript'}",30,0
tvarjao,https://api.github.com/users/tvarjao,https://github.com/tvarjao,https://api.github.com/users/tvarjao/repos,23,0,0,0,"{'Java', 'HTML', 'Ruby', 'Shell', 'JavaScript'}",11,1
crux,https://api.github.com/users/crux,https://github.com/crux,https://api.github.com/users/crux/repos,28,35,4,35,"{'HTML', 'Vim script', 'Ruby', 'Shell', 'JavaScript'}",30,1
izi,https://api.github.com/users/izi,https://github.com/izi,https://api.github.com/users/izi/repos,6,0,0,0,"{'Java', 'TypeScript', 'HTML', 'PLpgSQL'}",8,1
zedalaye,https://api.github.com/users/zedalaye,https://github.com/zedalaye,https://api.github.com/users/zedalaye/repos,71,197,98,197,"{'C', 'Pascal', 'Elixir', 'C++', 'Ruby', 'Shell', 'JavaScript'}",30,0
aaparmeggiani,https://api.github.com/users/aaparmeggiani,https://github.com/aaparmeggiani,https://api.github.com/users/aaparmeggiani/repos,11,133,7,133,"{'Ruby', 'HTML', 'Shell', 'C'}",8,0
matthanlon,https://api.github.com/users/matthanlon,https://github.com/matthanlon,https://api.github.com/users/matthanlon/repos,3,2,0,2,set(),1,1
rheimbuch,https://api.github.com/users/rheimbuch,https://github.com/rheimbuch,https://api.github.com/users/rheimbuch/repos,19,30,39,30,"{'HTML', 'Emacs Lisp', 'Crystal', 'Ruby', 'Shell', 'JavaScript', 'Clojure', 'Dockerfile', 'Objective-J', 'Python'}",30,1
seemiller,https://api.github.com/users/seemiller,https://github.com/seemiller,https://api.github.com/users/seemiller/repos,14,0,0,0,"{'HTML', 'Makefile', 'Ruby', 'Shell', 'Go'}",30,1
kamk,https://api.github.com/users/kamk,https://github.com/kamk,https://api.github.com/users/kamk/repos,9,2,2,2,"{'HTML', 'Smalltalk', 'Ruby', 'JavaScript', 'Python'}",21,1
Inferis,https://api.github.com/users/Inferis,https://github.com/Inferis,https://api.github.com/users/Inferis/repos,270,107,25,107,"{'Swift', 'C#', 'Python', 'Emacs Lisp', 'Ruby', 'Objective-C'}",30,0
johngibbs,https://api.github.com/users/johngibbs,https://github.com/johngibbs,https://api.github.com/users/johngibbs/repos,9,0,0,0,"{'C++', 'C#', 'C', 'Python'}",19,1
Kahn,https://api.github.com/users/Kahn,https://github.com/Kahn,https://api.github.com/users/Kahn/repos,38,11,3,11,"{'C', 'Python', 'Lua', 'Nginx', 'Shell', 'Go'}",30,1
dparkinson,https://api.github.com/users/dparkinson,https://github.com/dparkinson,https://api.github.com/users/dparkinson/repos,7,0,1,0,"{'Java', 'HTML', 'Ruby', 'Shell', 'Erlang'}",8,1
wewu,https://api.github.com/users/wewu,https://github.com/wewu,https://api.github.com/users/wewu/repos,6,5,0,5,{'Ruby'},5,1
hikeda,https://api.github.com/users/hikeda,https://github.com/hikeda,https://api.github.com/users/hikeda/repos,6,0,0,0,{'JavaScript'},2,1
fbatista,https://api.github.com/users/fbatista,https://github.com/fbatista,https://api.github.com/users/fbatista/repos,26,15,2,15,"{'CSS', 'C++', 'Ruby', 'Shell', 'JavaScript', 'CoffeeScript', 'Puppet', 'Objective-C'}",30,1
kmcd,https://api.github.com/users/kmcd,https://github.com/kmcd,https://api.github.com/users/kmcd/repos,20,26,7,26,"{'Java', 'HTML', 'Emacs Lisp', 'Ruby', 'Python'}",30,1
rvanegas,https://api.github.com/users/rvanegas,https://github.com/rvanegas,https://api.github.com/users/rvanegas/repos,12,4,1,4,"{'TypeScript', 'Ruby', 'HTML', 'JavaScript'}",14,1
gjantzen,https://api.github.com/users/gjantzen,https://github.com/gjantzen,https://api.github.com/users/gjantzen/repos,3,0,0,0,"{'TypeScript', 'HTML', 'Astro', 'JavaScript'}",4,1
mht,https://api.github.com/users/mht,https://github.com/mht,https://api.github.com/users/mht/repos,15,3,2,3,"{'C++', 'Batchfile', 'C', 'VimL'}",19,1
drodriguez,https://api.github.com/users/drodriguez,https://github.com/drodriguez,https://api.github.com/users/drodriguez/repos,56,75,13,75,"{'Java', 'C', 'Python', 'Scala', 'C++', 'Ruby', 'Visual Basic', 'JavaScript', 'Perl', 'Objective-C'}",30,0
openmoney,https://api.github.com/users/openmoney,https://github.com/openmoney,https://api.github.com/users/openmoney/repos,6,19,2,19,"{'HTML', 'Python', 'Ruby', 'Shell', 'JavaScript'}",18,1
josephsofaer,https://api.github.com/users/josephsofaer,https://github.com/josephsofaer,https://api.github.com/users/josephsofaer/repos,30,7,2,7,"{'Ruby', 'HTML', 'JavaScript'}",8,1
elliterate,https://api.github.com/users/elliterate,https://github.com/elliterate,https://api.github.com/users/elliterate/repos,32,71,19,71,"{'C', 'CSS', 'Ruby', 'Shell', 'JavaScript', 'Python'}",30,0
michaelparkin,https://api.github.com/users/michaelparkin,https://github.com/michaelparkin,https://api.github.com/users/michaelparkin/repos,4,0,0,0,"{'Java', 'HTML'}",3,1
gijs,https://api.github.com/users/gijs,https://github.com/gijs,https://api.github.com/users/gijs/repos,50,10,3,10,"{'Java', 'Swift', 'HTML', 'Objective-C', 'C++', 'Ruby', 'JavaScript', 'Python'}",30,0
